No,CollarID,UTC_Date,UTC_Time,LMT_Date,LMT_Time,Origin,SCTS_Date,SCTS_Time,ECEF_X [m],ECEF_Y [m],ECEF_Z [m],Latitude [°],Longitude [°],Height [m],DOP,FixType,3D_Error [m],Sats,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Mort. Status,Activity,Main [V],Beacon [V],Temp [°C],Easting,Northing,AnimalID,GroupID
112,16263,3/27/2016,4:00:44 AM,3/26/2016,9:00:44 PM,Globalstar,3/27/2016,4:01:11 AM,-2216840,-3085662,5107051,53.5363881,-125.6946964,1001.74,1.8,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,3,10321426.406,5935320.256,N/A,N/A
113,16263,3/27/2016,4:00:31 PM,3/27/2016,9:00:31 AM,Globalstar,3/27/2016,4:01:02 PM,-2216844,-3085909,5106868,53.5339449,-125.6925722,975.18,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,1,10321556.864,5935043.203,N/A,N/A
114,16263,3/28/2016,4:01:02 AM,3/27/2016,9:01:02 PM,Globalstar,3/28/2016,4:01:32 AM,-2216928,-3085887,5106875,53.5337573,-125.6937945,999.32,1.8,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,0,10321475.090,5935025.401,N/A,N/A
115,16263,3/29/2016,4:00:31 AM,3/28/2016,9:00:31 PM,Globalstar,3/29/2016,4:01:02 AM,-2212335,-3084087,5109816,53.5793764,-125.6533386,905.48,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,1,3.68,0.00,5,10324344.785,5939998.362,N/A,N/A
116,16263,3/30/2016,4:00:55 AM,3/29/2016,9:00:55 PM,Globalstar,3/30/2016,4:01:20 AM,-2212806,-3083788,5109722,53.5786464,-125.6617468,848.62,2.0,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,124,3.68,0.00,6,10323785.234,5939937.962,N/A,N/A
117,16263,3/30/2016,4:00:51 PM,3/30/2016,9:00:51 AM,Globalstar,3/30/2016,4:13:59 PM,-2212349,-3083680,5109806,53.5816548,-125.6570919,705.94,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,47,3.68,0.00,5,10324105.832,5940261.029,N/A,N/A
118,16263,3/31/2016,4:00:34 AM,3/30/2016,9:00:34 PM,Globalstar,3/31/2016,4:01:02 AM,-2212540,-3083603,5109994,53.5823048,-125.6601124,886.19,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0,3.68,0.00,4,10323908.626,5940340.793,N/A,N/A
119,16263,3/31/2016,4:01:04 PM,3/31/2016,9:01:04 AM,Globalstar,3/31/2016,4:01:35 PM,-2212759,-3084105,5109596,53.5763105,-125.6583807,883.88,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,0,10323998.322,5939669.844,N/A,N/A
120,16263,4/1/2016,4:01:02 AM,3/31/2016,9:01:02 PM,Globalstar,4/1/2016,4:14:16 AM,-2212328,-3084063,5109838,53.5796642,-125.6534640,909.18,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,7,10324337.684,5940030.681,N/A,N/A
121,16263,4/1/2016,4:00:32 PM,4/1/2016,9:00:32 AM,Globalstar,4/1/2016,4:13:46 PM,-2212857,-3084068,5109571,53.5759815,-125.6599082,879.84,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,106,3.68,0.00,4,10323895.846,5939637.030,N/A,N/A
122,16263,4/2/2016,4:00:31 AM,4/1/2016,9:00:31 PM,Globalstar,4/2/2016,4:01:03 AM,-2212666,-3083863,5109790,53.5791586,-125.6593697,891.06,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,70,3.68,0.00,6,10323944.701,5939989.045,N/A,N/A
123,16263,4/2/2016,4:00:31 PM,4/2/2016,9:00:31 AM,Globalstar,4/2/2016,4:01:02 PM,-2212845,-3084057,5109582,53.5761554,-125.6598578,879.23,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,124,3.68,0.00,4,10323899.904,5939656.241,N/A,N/A
124,16263,4/3/2016,4:00:53 AM,4/2/2016,9:00:53 PM,Globalstar,4/3/2016,4:01:24 AM,-2212387,-3084318,5109438,53.5757841,-125.6519440,730.76,2.0,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,4,10324422.202,5939595.401,N/A,N/A
125,16263,4/3/2016,4:00:56 PM,4/3/2016,9:00:56 AM,Globalstar,4/3/2016,4:01:26 PM,-2212615,-3084236,5109572,53.5760199,-125.6554619,877.93,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,1,10324190.317,5939630.304,N/A,N/A
126,16263,4/4/2016,4:01:20 AM,4/3/2016,9:01:20 PM,Globalstar,4/4/2016,4:07:15 AM,-2212787,-3083760,5109832,53.5794776,-125.6617602,917.05,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,23,3.68,0.00,5,10323787.806,5940030.444,N/A,N/A
127,16263,4/4/2016,4:01:02 PM,4/4/2016,9:01:02 AM,Globalstar,4/4/2016,4:01:30 PM,-2211734,-3084445,5109830,53.5798801,-125.6428166,881.51,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,3,10325043.298,5940028.465,N/A,N/A
128,16263,4/5/2016,4:00:54 AM,4/4/2016,9:00:54 PM,Globalstar,4/5/2016,4:06:50 AM,-2212039,-3084341,5109665,53.5783261,-125.6474730,804.09,2.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,89,3.68,0.00,4,10324728.671,5939867.088,N/A,N/A
129,16263,4/5/2016,4:01:06 PM,4/5/2016,9:01:06 AM,Globalstar,4/5/2016,4:07:01 PM,-2212587,-3084404,5109406,53.5742656,-125.6536404,815.72,2.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,4,10324303.614,5939430.700,N/A,N/A
130,16263,4/6/2016,4:00:34 AM,4/5/2016,9:00:34 PM,Globalstar,4/6/2016,4:06:30 AM,-2212647,-3084572,5109329,53.5726153,-125.6528982,855.59,1.8,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,89,3.68,0.00,4,10324345.898,5939245.323,N/A,N/A
131,16263,4/6/2016,4:00:31 PM,4/6/2016,9:00:31 AM,Globalstar,4/6/2016,4:01:02 PM,-2212867,-3083790,5109740,53.5784736,-125.6624773,885.18,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,49,3.68,0.00,4,10323736.162,5939920.551,N/A,N/A
132,16263,4/7/2016,4:00:32 AM,4/6/2016,9:00:32 PM,Globalstar,4/7/2016,4:06:28 AM,-2212483,-3084011,5109790,53.5790605,-125.6558227,899.12,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0,3.68,0.00,8,10324179.058,5939969.363,N/A,N/A
133,16263,4/7/2016,4:01:56 PM,4/7/2016,9:01:56 AM,Globalstar,4/7/2016,4:02:26 PM,-2212868,-3085285,5108941,53.5654265,-125.6493367,963.97,1.8,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,3,10324551.901,5938437.028,N/A,N/A
134,16263,4/8/2016,4:01:47 AM,4/7/2016,9:01:47 PM,Globalstar,4/8/2016,4:02:18 AM,-2215278,-3084142,5108546,53.5598735,-125.6889372,929.33,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,7,10321906.647,5937917.783,N/A,N/A
135,16263,4/8/2016,4:00:27 PM,4/8/2016,9:00:27 AM,Globalstar,4/8/2016,4:00:54 PM,-2216288,-3085992,5106870,53.5358120,-125.6850323,824.08,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,11,10322064.278,5935231.987,N/A,N/A
136,16263,4/9/2016,4:00:57 AM,4/8/2016,9:00:57 PM,Globalstar,4/9/2016,4:06:52 AM,-2217129,-3085929,5106402,53.5301378,-125.6958864,708.92,1.8,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,4,10321321.238,5934628.111,N/A,N/A
137,16263,4/9/2016,4:00:15 PM,4/9/2016,9:00:15 AM,Globalstar,4/9/2016,4:00:46 PM,-2216330,-3085627,5106905,53.5379638,-125.6887578,690.60,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,2,10321826.480,5935480.622,N/A,N/A
138,16263,4/10/2016,4:01:02 AM,4/9/2016,9:01:02 PM,Globalstar,4/10/2016,4:01:32 AM,-2216493,-3085921,5107053,53.5363417,-125.6881678,1008.05,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,120,3.68,0.00,5,10321858.758,5935298.738,N/A,N/A
139,16263,4/11/2016,4:00:22 PM,4/11/2016,9:00:22 AM,Globalstar,4/11/2016,4:00:53 PM,-2231187,-3088949,5098858,53.4127871,-125.8410586,996.37,1.8,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,5,10311181.293,5921951.521,N/A,N/A
140,16263,4/12/2016,4:01:02 AM,4/11/2016,9:01:02 PM,Globalstar,4/12/2016,4:01:33 AM,-2231341,-3089388,5098624,53.4083166,-125.8390709,1074.37,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,6,10311293.573,5921449.090,N/A,N/A
141,16263,4/12/2016,4:00:31 PM,4/12/2016,9:00:31 AM,Globalstar,4/12/2016,4:01:02 PM,-2230222,-3088943,5099403,53.4198158,-125.8293472,1094.38,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,2,10311990.480,5922702.243,N/A,N/A
142,16263,4/13/2016,4:03:00 AM,4/12/2016,9:03:00 PM,Globalstar,4/13/2016,4:16:09 AM,,,,,,,0.0,No Fix,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,2,31166021.445,0.000,N/A,N/A
143,16263,4/13/2016,4:03:00 PM,4/13/2016,9:03:00 AM,Globalstar,4/13/2016,4:16:09 PM,,,,,,,0.0,No Fix,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,126,3.68,0.00,1,31166021.445,0.000,N/A,N/A
144,16263,4/14/2016,4:01:29 AM,4/13/2016,9:01:29 PM,Globalstar,4/14/2016,4:02:00 AM,-2218005,-3093244,5101884,53.4593887,-125.6423466,916.50,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,39,3.68,0.00,4,10324577.133,5926626.630,N/A,N/A
145,16263,4/14/2016,4:00:17 PM,4/14/2016,9:00:17 AM,Globalstar,4/14/2016,4:00:47 PM,-2217936,-3093400,5101658,53.4575549,-125.6401342,786.47,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,5,3.68,0.00,16,10324716.428,5926417.244,N/A,N/A
146,16263,4/15/2016,4:00:31 AM,4/14/2016,9:00:31 PM,Globalstar,4/15/2016,4:01:02 AM,-2217920,-3093438,5101724,53.4577523,-125.6396052,852.33,2.0,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0,3.68,0.00,9,10324752.358,5926437.901,N/A,N/A
147,16263,4/15/2016,2:46:39 PM,4/15/2016,7:46:39 AM,Globalstar,4/15/2016,2:47:08 PM,-2217892,-3093365,5101632,53.4578062,-125.6399029,733.38,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.68,0.00,2,10324732.815,5926444.622,N/A,N/A
148,16263,4/15/2016,3:16:42 PM,4/15/2016,8:16:42 AM,Globalstar,4/15/2016,3:17:14 PM,-2217899,-3093434,5101532,53.4568370,-125.6393833,688.85,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.68,0.00,3,10324763.311,5926335.562,N/A,N/A
149,16263,4/15/2016,3:46:36 PM,4/15/2016,8:46:36 AM,Globalstar,4/15/2016,3:47:07 PM,-2217904,-3093457,5101644,53.4572802,-125.6392428,791.70,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.60,0.00,4,10324774.467,5926384.505,N/A,N/A
150,16263,4/15/2016,4:17:02 PM,4/15/2016,9:17:02 AM,Globalstar,4/15/2016,4:17:33 PM,-2217924,-3093444,5101762,53.4579036,-125.6396015,887.15,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.60,0.00,6,10324753.226,5926454.713,N/A,N/A
151,16263,4/15/2016,4:46:38 PM,4/15/2016,9:46:38 AM,Globalstar,4/15/2016,4:47:06 PM,-2217920,-3093447,5101761,53.4578975,-125.6395262,886.41,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.60,0.00,8,10324758.195,5926453.847,N/A,N/A
152,16263,4/15/2016,5:16:38 PM,4/15/2016,10:16:38 AM,Globalstar,4/15/2016,5:17:07 PM,-2217927,-3093448,5101763,53.4578728,-125.6396031,890.93,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.60,0.00,9,10324752.992,5926451.299,N/A,N/A
153,16263,4/15/2016,5:46:42 PM,4/15/2016,10:46:42 AM,Globalstar,4/15/2016,5:47:07 PM,-2217923,-3093432,5101789,53.4581226,-125.6396945,902.69,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.68,0.00,10,10324747.954,5926479.301,N/A,N/A
154,16263,4/15/2016,6:16:42 PM,4/15/2016,11:16:42 AM,Globalstar,4/15/2016,6:17:14 PM,-2217945,-3093426,5101801,53.4581295,-125.6400162,917.06,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,2,3.68,0.00,12,10324726.625,5926480.855,N/A,N/A
155,16263,4/15/2016,6:47:03 PM,4/15/2016,11:47:03 AM,Globalstar,4/15/2016,6:47:33 PM,-2217921,-3093447,5101758,53.4578772,-125.6395385,884.35,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.68,0.00,13,10324757.300,5926451.625,N/A,N/A
156,16263,4/15/2016,7:16:35 PM,4/15/2016,12:16:35 PM,Globalstar,4/15/2016,7:17:06 PM,-2217915,-3093439,5101749,53.4579012,-125.6395352,871.16,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.68,0.00,13,10324757.613,5926454.288,N/A,N/A
157,16263,4/15/2016,7:46:44 PM,4/15/2016,12:46:44 PM,Globalstar,4/15/2016,7:47:10 PM,-2217907,-3093442,5101746,53.4579012,-125.6394110,867.43,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.68,0.00,11,10324765.856,5926453.983,N/A,N/A
158,16263,4/15/2016,8:16:35 PM,4/15/2016,1:16:35 PM,Globalstar,4/15/2016,8:17:05 PM,-2217914,-3093438,5101743,53.4578792,-125.6395318,865.51,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.68,0.00,11,10324757.752,5926451.830,N/A,N/A
159,16263,3/15/2019,4:02:38 AM,3/14/2019,9:02:38 PM,Globalstar,3/15/2019,4:16:12 AM,-2227768,-2937996,5187618,54.7781325,-127.1716262,538.81,3.2,GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.68,0.00,21,9617596.210,6071635.704,N/A,N/A
160,16263,3/19/2019,4:03:00 AM,3/18/2019,9:03:00 PM,Globalstar,3/19/2019,4:16:11 AM,,,,,,,0.0,No Fix,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.68,0.00,20,31166021.445,0.000,N/A,N/A
161,16263,3/24/2019,4:03:00 PM,3/24/2019,9:03:00 AM,Globalstar,3/24/2019,4:08:51 PM,,,,,,,0.0,No Fix,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.68,0.00,17,31166021.445,0.000,N/A,N/A
162,16263,4/19/2019,4:03:00 AM,4/18/2019,9:03:00 PM,Globalstar,4/19/2019,4:03:27 AM,,,,,,,0.0,No Fix,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.68,0.00,21,31166021.445,0.000,N/A,N/A
163,16263,4/27/2019,4:01:49 AM,4/26/2019,9:01:49 PM,Globalstar,4/27/2019,4:03:27 AM,-2227824,-2937952,5187571,54.7778980,-127.1727327,499.71,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.68,0.00,21,9617525.729,6071607.759,N/A,N/A
164,16263,5/20/2019,4:03:01 AM,5/19/2019,9:03:01 PM,Globalstar,5/20/2019,4:03:29 AM,,,,,,,0.0,No Fix,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.68,0.00,22,31166021.445,0.000,N/A,N/A
165,16263,5/26/2019,4:03:00 AM,5/25/2019,9:03:00 PM,Globalstar,5/26/2019,4:03:26 AM,,,,,,,0.0,No Fix,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.68,0.00,22,31166021.445,0.000,N/A,N/A
166,16263,8/16/2019,4:00:41 AM,8/15/2019,9:00:41 PM,Globalstar,8/16/2019,4:01:14 AM,-2227951,-2937909,5187214,54.7757367,-127.1747089,232.57,1.8,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.68,0.00,22,9617404.895,6071363.996,N/A,N/A
167,16263,8/17/2019,4:03:00 PM,8/17/2019,9:03:00 AM,Globalstar,8/17/2019,4:08:51 PM,,,,,,,0.0,No Fix,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.68,0.00,22,31166021.445,0.000,N/A,N/A
168,16263,9/9/2019,4:03:00 PM,9/9/2019,9:03:00 AM,Globalstar,9/9/2019,4:08:52 PM,,,,,,,0.0,No Fix,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.68,0.00,21,31166021.445,0.000,N/A,N/A
169,16263,9/12/2019,4:03:00 AM,9/11/2019,9:03:00 PM,Globalstar,9/12/2019,4:16:09 AM,,,,,,,0.0,No Fix,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.68,0.00,22,31166021.445,0.000,N/A,N/A
170,16263,9/19/2019,4:03:00 PM,9/19/2019,9:03:00 AM,Globalstar,9/19/2019,4:16:10 PM,,,,,,,0.0,No Fix,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.68,0.00,21,31166021.445,0.000,N/A,N/A
171,16263,10/8/2019,4:02:34 AM,10/7/2019,9:02:34 PM,Globalstar,10/8/2019,4:08:32 AM,-2227896,-2937951,5187518,54.7773100,-127.1736336,481.04,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.68,0.00,21,9617469.496,6071540.835,N/A,N/A
